provider_id,name,phone,email,city,state,zip,website,interpreter,payment,over22,source,s_evaluation.autism_eval,s_evaluation.eval_dev_pediatricians,s_evaluation.psychiatrist,s_evaluation.psychologist,s_evaluation.spec_centers,s_therapies_interventions.aba,s_therapies_interventions.speech_language,s_therapies_interventions.occupational_therapy,s_therapies_interventions.physical_therapy,s_therapies_interventions.hippotherapy,s_therapies_interventions.social_skills_training,s_parent_family_supports.support_parent,s_parent_family_supports.support_grandparent,s_parent_family_supports.parent_education,s_campus_caregivers.respite_care,s_health_care.medicaid_waiver,lon,lat,address,a_payment.private_insurance,a_payment.assistance,a_payment.medicaid,disabilities,ages,county,fax,transit_access,hours,wheelchair_access,s_adaptations_accessibility.accomodations_modifications,s_adaptations_accessibility.adaptive_equipment,s_adaptations_accessibility.assistive_technology,s_adaptations_accessibility.augmentative_communication,s_adaptations_accessibility.service_animals,s_adult.day_services,s_adult.personal_care_assistance,s_adult.residential_facility,s_adult.supported_employment,s_adult.supported_independent_living,s_adult.job_training,s_advocacy.advocate_disability,s_advocacy.advocate_education,s_advocacy.advocate_healthcare,s_advocacy.attorney,s_advocacy.attorney_wills_trusts,s_advocacy.mediation,s_advocacy.resources_ada,s_advocacy.resources_advocate_education,s_advocacy.resources_idea,s_campus_caregivers.camp_day,s_campus_caregivers.camp_adults,s_campus_caregivers.camp_overnight,s_campus_caregivers.caregivers_adult,s_campus_caregivers.caregivers_after_school,s_campus_caregivers.caregivers_child,s_campus_caregivers.community_caregiving,s_campus_caregivers.financial_assistance,s_community_resources.community_programs,s_community_resources.disability_org,s_community_resources.family_connections,s_community_resources.housing_assistance,s_community_resources.libraries,s_community_resources.professional_associations,s_community_resources.recreation,s_community_resources.dbhdd_office,s_community_resources.religious_program,s_community_resources.research_projects,s_early_childhood.bcw_offices,s_early_childhood.child_care,s_early_childhood.high_risk_infant_assessment,s_early_childhood.preschool_private,s_early_childhood.preschool_public,s_early_childhood.preschool_specialized,s_education.education_consultants,s_education.financial_assistance,s_education.home_schooling,s_education.inclusive_services,s_education.post_secondary_ed,s_education.day_private,s_education.residential_private,s_education.charter_public,s_education.special_ed_oversight,s_education.transition_services,s_education.tutoring,s_health_care.cms,s_health_care.dev_pediatricians,s_health_care.diet_nutrition,s_health_care.gapp_providers,s_health_care.home_healthcare,s_health_care.mental_health,s_health_care.nursing_services,s_health_care.psychiatrist,s_health_care.psychologists_child,s_health_care.public_health,s_health_care.rehabilitation_centers,s_mental_health_behavior.behavior_specialist,s_mental_health_behavior.bullying,s_mental_health_behavior.child_abuse,s_mental_health_behavior.mental_health,s_mental_health_behavior.psychiatrist,s_mental_health_behavior.psychologist,s_mental_health_behavior.sexual_abuse,s_mental_health_behavior.suicide_support,s_parent_family_supports.adoption,s_parent_family_supports.case_management,s_parent_family_supports.crisis,s_parent_family_supports.family_support,s_parent_family_supports.foster_care,s_parent_family_supports.personal_care,s_parent_family_supports.play_groups,s_parent_family_supports.residential_childrens,s_parent_family_supports.social_work,s_parent_family_supports.support_group,s_parent_family_supports.support_bereavement,s_parent_family_supports.support_peer,s_parent_family_supports.support_sibling,s_planning_for_the_future.financial_planning,s_planning_for_the_future.guardianship,s_planning_for_the_future.person_centered_planning,s_planning_for_the_future.trust_will_prep,s_therapies_interventions.alternative_therapies,s_therapies_interventions.aquatic_therapy,s_therapies_interventions.art_therapy,s_therapies_interventions.counseling,s_therapies_interventions.developmental_eval_assessment,s_therapies_interventions.feeding_therapy,s_therapies_interventions.floor_therapy,s_therapies_interventions.massage_therapy,s_therapies_interventions.music_therapy,s_therapies_interventions.pet_therapy,s_therapies_interventions.play_therapy,s_therapies_interventions.sensory_integration,s_therapies_interventions.sign_language,s_therapies_interventions.special_instruction,s_therapies_interventions.vision_therapy,a_payment.peachcare,a_payment.tricare,s_gaac_clinic,s_bcw_offices
505,Georgia Department Of Public Health - District 4 Public Health - Children's Special Programs,706-298-7760,d4csn.unit@dph.ga.gov,Zebulon,GA,30295,www.district4health.org/services/child-health/childrens-special-programs,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.3420858,33.1040128,"541 griffin st, zebulon, ga 30295, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Georgia Department Of Public Health - District 4 Public Health - Children's Special Programs,706-298-7760,d4csn.unit@dph.ga.gov,Griffin,GA,30224,www.district4health.org/services/child-health/childrens-special-programs,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.2473192,33.2409723,"1007 memorial dr, griffin, ga 30223, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Georgia Department Of Public Health - District 4 Public Health - Children's Special Programs,706-298-7760,d4csn.unit@dph.ga.gov,Lagrange,GA,30240,www.district4health.org/services/child-health/childrens-special-programs,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.0473367,33.0270795,"900 dallis st suite a, lagrange, ga 30240, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Georgia Department Of Public Health - District 4 Public Health - Children's Special Programs,706-298-7760,d4csn.unit@dph.ga.gov,Jackson,GA,30233,www.district4health.org/services/child-health/childrens-special-programs,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.9481704,33.2977854,"463 ernest biles dr suite a, jackson, ga 30233, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Georgia Department Of Public Health - East Central Health District - Children 1st,706-554-3456,,Waynesboro,GA,30830,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.0129965,33.0824641,"114 dogwood dr, waynesboro, ga 30830, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Georgia Department Of Public Health - East Central Health District - Children 1st,706-868-3330,,Grovetown,GA,30813,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.2270036,33.4931841,"1930 william few pkwy, grovetown, ga 30813, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Georgia Department Of Public Health - East Central Health District - Children 1st,478-237-7501,,Swainsboro,GA,30401,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.3229543,32.601907,"50 ga-56, swainsboro, ga 30401, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Georgia Department Of Public Health - East Central Health District - Children 1st,706-598-2061,,Gibson,GA,30810,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.5954083,33.2334789,"gibson, ga 30810, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Georgia Department Of Public Health - East Central Health District - Children 1st,478-982-2811,,Millen,GA,30442,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.94284,32.7948223,"709 virginia ave, millen, ga 30442, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Georgia Department Of Public Health - East Central Health District - Children 1st,706-359-3154,,Lincolnton,GA,30817,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.4774914,33.7942049,"176 n peachtree st, lincolnton, ga 30817, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Georgia Department Of Public Health - East Central Health District - Children 1st,706-595-1740,,Thomson,GA,30824,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.5026424,33.470019,"307 greenway st, thomson, ga 30824, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Georgia Department Of Public Health - East Central Health District - Children 1st,706-721-5900,,Augusta,GA,30901,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.9753801,33.4638186,"950 laney walker blvd, augusta, ga 30901, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Georgia Department Of Public Health - East Central Health District - Children 1st,912-564-2182,,Sylvania,GA,30467,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.6518376,32.7462225,"416 pine st, sylvania, ga 30467, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Georgia Department Of Public Health - East Central Health District - Children 1st,706-456-2316,,Crawfordville,GA,30631,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.8971733,33.5552963,"109 commerce st nw, crawfordville, ga 30631, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Georgia Department Of Public Health - East Central Health District - Children 1st,706-465-2252,,Warrenton,GA,30828,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.658176,33.3999776,"565 legion dr, warrenton, ga 30828, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Georgia Department Of Public Health - East Central Health District - Children 1st,706-678-2622,,Washington,GA,30673,ecphd.com/child-and-adolescent-health/children-first,English,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.7433633,33.7291882,"204 gordon st, washington, ga 30673, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Georgia Psychological Associates,770-971-3303,,Canton,GA,30114,www.georgiapsych.com/,English,Call for Fee;N/A,Yes,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.4755876,34.2540989,"2205 riverstone blvd #104, canton, ga 30114, usa",0,0,0,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Georgia Psychological Associates,770-971-3303,,Marietta,GA,30068,www.georgiapsych.com/,English,Call for Fee;N/A,Yes,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.408579,33.966583,"4939 lower roswell rd # 202b, marietta, ga 30068, usa",0,0,0,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Healthy Minds Psychology Assoc.,7703758124,drrush@hmpsychology.com,Tucker,GA,30084,www.hmpsychology.com,English;Will work with Translators as needed,N/A;Medicaid;Private Insurance,Yes,www.autismspeaks.org,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.2323178,33.8267779,"1479 brockett rd #100, tucker, ga 30084, usa",1,0,1,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,Hopebridge,(855) 324-0885,kim.strunk@hopebridge.com,Suwanee,GA,30024,www.hopebridge.com/,English;Will work with Translators as needed,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-84.0567585,34.0464319,"4000 smithtown rd, suwanee, ga 30024, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Hopebridge,(855) 324-0885,kim.strunk@hopebridge.com,Columbus,GA,31904,www.hopebridge.com/,English;Will work with Translators as needed,No Cost;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-84.9796411,32.5322306,"200 brookstone centre pkwy, columbus, ga 31904, usa",1,1,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Hopebridge,8553240885,info@hopebridge.com,Atlanta,GA,30329-1015,hopebridge.com,English;Will work with Translators as needed,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,-84.3115234,33.8494303,"3105 clairmont rd, atlanta, ga 30329, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Hopebridge,8553240885,info@hopebridge.com,Atlanta,GA,30331,hopebridge.com,English;Will work with Translators as needed,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,-84.5127885,33.6754323,"3800 n camp creek pkwy sw building 1400, atlanta, ga 30331, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Hopebridge,8553240885,info@hopebridge.com,Cumming,GA,30040,hopebridge.com,English;Will work with Translators as needed,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,-84.1449121,34.1794302,"4150 deputy bill cantrell memorial rd suite t200, cumming, ga 30040, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Hopebridge,8553240885,info@hopebridge.com,Fayetteville,GA,30214,hopebridge.com,English;Will work with Translators as needed,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,-84.4404871,33.4797856,"126 pavilion pkwy, fayetteville, ga 30214, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Hopebridge,8553240885,info@hopebridge.com,Kennesaw,GA,30064,hopebridge.com,English;Will work with Translators as needed,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,-84.6293947,33.9460128,"2651 dallas hwy, marietta, ga 30064, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Hopebridge,8553240885,info@hopebridge.com,Macon,GA,31210,hopebridge.com,English;Will work with Translators as needed,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,-83.7121711,32.9267791,"4931 riverside dr, macon, ga 31210, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Hopebridge,8553240885,info@hopebridge.com,Marietta,GA,30067,hopebridge.com,English;Will work with Translators as needed,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,-84.4937856,33.9200093,"2121 newmarket pkwy se, marietta, ga 30067, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Hopebridge,8553240885,info@hopebridge.com,Roswell,GA,30076,hopebridge.com,English;Will work with Translators as needed,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,-84.3186209,34.016248,"1455 old alabama rd #195, roswell, ga 30076, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Intown Pediatric Behavioral Wellness,404-476-3535,info@intownwellness.org,Atlanta,GA,30312,www.intownwellness.org/,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.3713729,33.7630308,"315 boulevard ne suite 520, atlanta, ga 30312, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Joye Psychology & Wellness,912-436-3736,office@joyepsyc.com,Savannah,GA,31406,/www.joyepsychology.com,English,Call for Fee;Medicaid;Private Insurance,Yes,www.autismspeaks.org,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-81.1085098,32.0051822,"306 commercial dr, savannah, ga 31406, usa",1,0,1,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Kadiant,8667505554,info@kadiant.com,Atlanta,GA,30350,kadiant.com,English;Please call to inquire,Call for Fee;Medicaid;Private Insurance,Yes,www.autismspeaks.org,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-84.3472405,33.986821,"1215 hightower trail #120-b, atlanta, ga 30350, usa",1,0,1,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Lightway Psychological Services,404-491-1684,info@lightwaypsych.com,Atlanta,GA,30309,/www.lightwaypsych.com,English,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-84.342606,33.8302439,"2801 buford hwy ne #503, atlanta, ga 30329, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Marcus Autism Center,404-785-9400,,Atlanta,GA,30329,www.marcus.org/,Call for Fee;Insurances Accepted:,Call for Fee;Medicaid;Private Insurance,No,www.autismspeaks.org,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,-84.3353883,33.8094046,"1920 briarcliff rd ne, atlanta, ga 30324, usa",1,0,1,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Matt Levy Psy.d,404-308-0497,mattlevypsyd@gmail.com,Atlanta,GA,30328,www.mattlevypsyd.com/,English,Call for Fee;N/A,No,www.autismspeaks.org,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.3889694,33.9199129,"6000 lake forrest dr # 575, atlanta, ga 30328, usa",0,0,0,Autism Spectrum Disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Neurodevelopmental Assessment & Consulting Services,404-254-5881,celine@nacsatl.com,Decatur,GA,30030,nacsatl.com,English,Call for Fee;No Insurance Accepted,Yes,www.autismspeaks.org,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.2797252,33.7853571,"320 winn way #102, decatur, ga 30030, usa",0,0,0,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,North Metro Psychological Services,770-485-3224,info@northmetropsych.com,Marietta,GA,30060,www.northmetropsych.com/,English,Call for Fee;Private Insurance,Yes,www.autismspeaks.org,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.5665975,33.9762832,"800 kennesaw ave #250, marietta, ga 30060, usa",1,0,0,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,North Point Psychology,(678) 624-0310,doc4add@mindspring.com,Alpharetta,GA,30005,www.northpointpsychology.com/,English,Call for Fee;No Insurance Accepted,Yes,www.autismspeaks.org,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.2563591,34.0663586,"3534 old milton pkwy, alpharetta, ga 30005, usa",0,0,0,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Pavilion Psychological,470-239-8448,drbaker@pavilionpsych.com,Cumming,GA,30041,www.pavilionpsych.com/,English,Call for Fee;No Insurance Accepted,Yes,www.autismspeaks.org,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.1252388,34.1680313,"1445 haw creek cir e #501, cumming, ga 30041, usa",0,0,0,Autism Spectrum Disorder,22+ Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
